Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,128364,-,-,-,38.29,-122.14,-8,195,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2012,1,1,0,0,0,0,0,0,0,0,4,-1,164.54,0,0.12807999551296234,1.8,0.968,230.9,68.65,4,990.0
2012,1,1,0,30,0,0,0,0,0,0,4,-1,164.25,0,0.12807999551296234,1.8,0.979,230.9,68.65,4,990.0
2012,1,1,1,0,0,0,0,0,0,0,0,-1,161.59,0,0.12807999551296234,1.8,0.99,229.70000000000002,68.84,4,990.0
2012,1,1,1,30,0,0,0,0,0,0,0,-1,157.39000000000001,0,0.12807999551296234,1.8,0.997,229.70000000000002,68.84,4,990.0
2012,1,1,2,0,0,0,0,0,0,0,0,-1,152.34,0,0.12807999551296234,1.8,1.004,229.4,69.53,4,990.0
2012,1,1,2,30,0,0,0,0,0,0,1,-1,146.87,0,0.12807999551296234,1.8,1.002,229.4,74.59,3,990.0
2012,1,1,3,0,0,0,0,0,0,0,0,-1,141.16,0,0.12807999551296234,1.8,1.002,226.70000000000002,74.87,3,990.0
2012,1,1,3,30,0,0,0,0,0,0,0,-1,135.33,0,0.12807999551296234,1.8,0.991,226.70000000000002,74.87,3,990.0
2012,1,1,4,0,0,0,0,0,0,0,0,-1,129.45,0,0.12807999551296234,1.9000000000000001,0.98,224.20000000000002,74.28,3,990.0
2012,1,1,4,30,0,0,0,0,0,0,1,-1,123.57000000000001,0,0.12807999551296234,1.9000000000000001,0.962,224.20000000000002,74.28,3,990.0
2012,1,1,5,0,0,0,0,0,0,0,1,-1,117.72,0,0.12807999551296234,2.0,0.9450000000000001,224.60000000000002,73.31,3,990.0
2012,1,1,5,30,0,0,0,0,0,0,3,-1,111.94,0,0.12807999551296234,2.0,0.925,224.60000000000002,78.71000000000001,2,990.0
2012,1,1,6,0,0,0,0,0,0,0,3,-1,106.25,0,0.12807999551296234,2.1,0.906,226.9,77.82000000000001,2,990.0
2012,1,1,6,30,0,0,0,0,0,0,4,-1,100.68,0,0.12807999551296234,2.2,0.889,226.9,77.82000000000001,2,990.0
2012,1,1,7,0,0,0,0,0,0,0,3,-1,95.27,0,0.12807999551296234,2.4000000000000004,0.872,228.3,77.63,2,990.0
2012,1,1,7,30,0,0,0,0,0,0,1,-1,90.04,0,0.12807999551296234,3.0,0.855,228.3,72.33,3,990.0
2012,1,1,8,0,27,375,60,27,375,60,1,-1,85.07000000000001,0,0.12807999551296234,3.8000000000000003,0.839,228.3,64.97,5,990.0
2012,1,1,8,30,43,566,137,43,566,137,0,-1,80.38,0,0.12807999551296234,3.5,0.8200000000000001,228.3,60.63,6,1000.0
2012,1,1,9,0,53,683,218,53,683,218,0,0,76.03,0,0.12807999551296234,3.3000000000000003,0.802,230.3,53.46,8,1000.0
2012,1,1,9,30,60,759,293,60,759,293,0,0,72.10000000000001,0,0.12807999551296234,2.9000000000000004,0.781,230.3,49.96,9,1000.0
2012,1,1,10,0,65,816,361,65,816,361,0,0,68.66,0,0.12807999551296234,2.6,0.761,248.9,44.12,11,1000.0
2012,1,1,10,30,68,851,417,68,851,417,0,0,65.79,0,0.12807999551296234,2.3000000000000003,0.744,248.9,41.29,12,990.0
2012,1,1,11,0,71,873,460,71,873,460,0,0,63.57,0,0.12807999551296234,2.1,0.727,257.8,40.28,13,990.0
2012,1,1,11,30,73,888,489,73,888,489,0,0,62.07,0,0.12807999551296234,1.9000000000000001,0.717,257.8,37.730000000000004,14,990.0
2012,1,1,12,0,75,892,503,75,892,503,0,0,61.35,0,0.12807999551296234,1.7000000000000002,0.707,254.8,36.04,15,990.0
2012,1,1,12,30,75,891,501,75,891,501,0,0,61.43,0,0.12807999551296234,1.6,0.707,254.8,36.03,15,990.0
2012,1,1,13,0,75,880,484,75,880,484,0,0,62.300000000000004,0,0.12807999551296234,1.6,0.707,250.8,34.56,16,990.0
2012,1,1,13,30,73,863,452,73,863,452,,0,63.95,1,0.12807999551296234,1.5,0.722,250.8,34.56,16,990.0
2012,1,1,14,0,71,832,405,71,832,405,0,0,66.3,0,0.12807999551296234,1.5,0.738,248.70000000000002,35.6,16,990.0
2012,1,1,14,30,66,793,347,66,793,347,0,0,69.29,0,0.12807999551296234,1.2000000000000002,0.767,248.70000000000002,37.94,15,990.0
2012,1,1,15,0,61,732,277,61,732,277,0,3,72.83,0,0.12807999551296234,1.0,0.796,241.9,45.44,15,990.0
2012,1,1,15,30,52,649,200,52,649,200,0,3,76.84,0,0.12807999551296234,1.2000000000000002,0.8260000000000001,241.9,55.21,12,990.0
2012,1,1,16,0,41,521,120,41,521,120,0,3,81.26,0,0.12807999551296234,1.5,0.856,234.70000000000002,64.55,10,990.0
2012,1,1,16,30,23,313,45,23,313,45,1,3,86.01,0,0.12807999551296234,1.5,0.877,234.70000000000002,69.03,9,990.0
2012,1,1,17,0,0,0,0,0,0,0,1,2,91.04,0,0.12807999551296234,1.6,0.898,230.5,68.5,8,990.0
2012,1,1,17,30,0,0,0,0,0,0,1,2,96.3,0,0.12807999551296234,1.7000000000000002,0.905,230.5,73.33,7,990.0
2012,1,1,18,0,0,0,0,0,0,0,1,2,101.74000000000001,0,0.12807999551296234,1.8,0.912,229.5,72.63,7,990.0
2012,1,1,18,30,0,0,0,0,0,0,1,2,107.34,0,0.12807999551296234,1.9000000000000001,0.903,229.5,77.81,6,990.0
2012,1,1,19,0,0,0,0,0,0,0,0,2,113.05,0,0.12807999551296234,2.1,0.895,230.4,76.15,6,990.0
2012,1,1,19,30,0,0,0,0,0,0,0,2,118.84,0,0.12807999551296234,2.1,0.874,230.4,76.16,6,990.0
2012,1,1,20,0,0,0,0,0,0,0,1,1,124.7,0,0.12807999551296234,2.1,0.854,232.70000000000002,74.14,6,990.0
2012,1,1,20,30,0,0,0,0,0,0,1,1,130.58,0,0.12807999551296234,2.1,0.8300000000000001,232.70000000000002,79.45,5,990.0
2012,1,1,21,0,0,0,0,0,0,0,0,1,136.45,0,0.12807999551296234,2.1,0.806,235.10000000000002,78.16,5,990.0
2012,1,1,21,30,0,0,0,0,0,0,0,1,142.26,0,0.12807999551296234,2.0,0.79,235.10000000000002,78.17,5,990.0
2012,1,1,22,0,0,0,0,0,0,0,0,1,147.93,0,0.12807999551296234,2.0,0.775,237.20000000000002,72.55,6,990.0
2012,1,1,22,30,0,0,0,0,0,0,0,1,153.34,0,0.12807999551296234,2.0,0.776,237.20000000000002,72.55,6,990.0
2012,1,1,23,0,0,0,0,0,0,0,1,1,158.24,0,0.12807999551296234,2.0,0.778,239.5,73.12,6,990.0
2012,1,1,23,30,0,0,0,0,0,0,7,1,162.20000000000002,0,0.12807999551296234,1.9000000000000001,0.792,239.5,78.36,5,990.0
2012,1,2,0,0,0,0,0,0,0,0,7,1,164.44,0,0.12807999551296234,1.9000000000000001,0.806,242.0,80.58,5,990.0
2012,1,2,0,30,0,0,0,0,0,0,4,1,164.20000000000002,0,0.12807999551296234,1.8,0.8230000000000001,242.0,80.59,5,990.0
2012,1,2,1,0,0,0,0,0,0,0,4,2,161.58,0,0.12807999551296234,1.8,0.841,243.0,84.18,5,990.0
2012,1,2,1,30,0,0,0,0,0,0,4,2,157.4,0,0.12807999551296234,1.8,0.865,243.0,84.19,5,990.0
2012,1,2,2,0,0,0,0,0,0,0,4,3,152.37,0,0.12807999551296234,1.8,0.889,243.70000000000002,89.93,5,990.0
2012,1,2,2,30,0,0,0,0,0,0,7,3,146.9,0,0.12807999551296234,1.7000000000000002,0.923,243.70000000000002,96.44,4,1000.0
2012,1,2,3,0,0,0,0,0,0,0,7,4,141.20000000000002,0,0.12807999551296234,1.7000000000000002,0.9580000000000001,245.9,100.0,4,1000.0
2012,1,2,3,30,0,0,0,0,0,0,7,4,135.37,0,0.12807999551296234,1.7000000000000002,0.996,245.9,100.0,4,1000.0
2012,1,2,4,0,0,0,0,0,0,0,7,4,129.5,0,0.12807999551296234,1.7000000000000002,1.034,248.60000000000002,100.0,4,1000.0
2012,1,2,4,30,0,0,0,0,0,0,6,4,123.62,0,0.12807999551296234,1.7000000000000002,1.066,248.60000000000002,100.0,4,1000.0
2012,1,2,5,0,0,0,0,0,0,0,6,4,117.77,0,0.12807999551296234,1.7000000000000002,1.099,253.0,100.0,5,1000.0
2012,1,2,5,30,0,0,0,0,0,0,6,4,111.98,0,0.12807999551296234,1.7000000000000002,1.139,253.0,100.0,5,1000.0
2012,1,2,6,0,0,0,0,0,0,0,6,6,106.29,0,0.12807999551296234,1.7000000000000002,1.179,257.7,100.0,6,1000.0
2012,1,2,6,30,0,0,0,0,0,0,7,6,100.71000000000001,0,0.12807999551296234,1.6,1.232,257.7,100.0,6,1000.0
2012,1,2,7,0,0,0,0,0,0,0,6,6,95.3,0,0.12807999551296234,1.5,1.285,262.40000000000003,100.0,6,1000.0
2012,1,2,7,30,0,0,0,0,0,0,6,6,90.07000000000001,0,0.12807999551296234,1.8,1.333,262.40000000000003,100.0,6,1000.0
2012,1,2,8,0,12,0,12,30,300,56,6,7,85.08,4,0.12807999551296234,2.1,1.3820000000000001,266.7,100.0,7,1000.0
2012,1,2,8,30,28,0,28,48,488,130,6,8,80.38,0,0.12807999551296234,2.8000000000000003,1.414,266.7,100.0,8,1000.0
2012,1,2,9,0,8,0,8,59,616,208,6,8,76.03,0,0.12807999551296234,3.5,1.446,282.5,99.39,9,1000.0
2012,1,2,9,30,92,0,92,68,693,281,7,8,72.09,0,0.12807999551296234,3.5,1.455,282.5,92.95,10,1000.0
2012,1,2,10,0,136,16,142,73,749,346,7,9,68.64,0,0.12807999551296234,3.6,1.465,298.0,89.46000000000001,11,1000.0
2012,1,2,10,30,175,208,260,78,785,401,7,9,65.75,0,0.12807999551296234,3.4000000000000004,1.467,298.0,89.45,11,1000.0
2012,1,2,11,0,196,185,278,81,812,443,7,9,63.52,0,0.12807999551296234,3.2,1.469,303.6,85.18,12,1000.0
2012,1,2,11,30,202,252,321,82,827,471,7,9,62.01,0,0.12807999551296234,3.0,1.476,303.6,85.16,12,1000.0
2012,1,2,12,0,185,392,374,81,840,485,7,9,61.27,0,0.12807999551296234,2.8000000000000003,1.483,305.7,80.76,13,1000.0
2012,1,2,12,30,215,176,299,81,840,484,7,9,61.33,0,0.12807999551296234,2.7,1.482,305.7,80.73,13,1000.0
2012,1,2,13,0,193,304,335,83,821,466,4,9,62.2,0,0.12807999551296234,2.6,1.482,308.8,76.52,14,1000.0
2012,1,2,13,30,186,288,314,81,805,436,,9,63.83,1,0.12807999551296234,2.4000000000000004,1.464,308.8,76.5,14,1000.0
2012,1,2,14,0,154,349,295,76,787,393,4,10,66.18,0,0.12807999551296234,2.2,1.448,308.70000000000005,76.89,14,1000.0
2012,1,2,14,30,71,749,338,71,749,338,0,10,69.16,0,0.12807999551296234,1.6,1.415,308.70000000000005,76.88,14,1000.0
2012,1,2,15,0,85,496,232,62,706,272,7,10,72.69,0,0.12807999551296234,1.0,1.383,311.90000000000003,78.10000000000001,14,1000.0
2012,1,2,15,30,86,33,94,54,625,198,7,10,76.71000000000001,0,0.12807999551296234,1.1,1.351,311.90000000000003,88.97,12,1000.0
2012,1,2,16,0,56,63,66,41,511,120,7,10,81.12,0,0.12807999551296234,1.2000000000000002,1.319,303.0,93.65,11,1000.0
2012,1,2,16,30,25,7,25,25,304,46,7,9,85.87,4,0.12807999551296234,1.2000000000000002,1.291,303.0,100.0,10,1000.0
2012,1,2,17,0,0,0,0,0,0,0,0,9,90.9,0,0.12807999551296234,1.3,1.2650000000000001,291.3,100.0,9,1000.0
2012,1,2,17,30,0,0,0,0,0,0,1,8,96.16,0,0.12807999551296234,1.3,1.23,291.3,100.0,8,1000.0
2012,1,2,18,0,0,0,0,0,0,0,1,7,101.60000000000001,0,0.12807999551296234,1.3,1.197,281.0,100.0,7,1000.0
2012,1,2,18,30,0,0,0,0,0,0,1,7,107.2,0,0.12807999551296234,1.3,1.151,281.0,100.0,7,1000.0
2012,1,2,19,0,0,0,0,0,0,0,3,7,112.91,0,0.12807999551296234,1.3,1.105,275.90000000000003,100.0,7,1000.0
2012,1,2,19,30,0,0,0,0,0,0,4,7,118.71000000000001,0,0.12807999551296234,1.3,1.061,275.90000000000003,100.0,7,1000.0
2012,1,2,20,0,0,0,0,0,0,0,4,7,124.56,0,0.12807999551296234,1.4000000000000001,1.018,278.3,100.0,7,1000.0
2012,1,2,20,30,0,0,0,0,0,0,4,7,130.44,0,0.12807999551296234,1.4000000000000001,1.004,278.3,100.0,7,1000.0
2012,1,2,21,0,0,0,0,0,0,0,4,7,136.31,0,0.12807999551296234,1.4000000000000001,0.992,282.0,100.0,7,1000.0
2012,1,2,21,30,0,0,0,0,0,0,4,6,142.12,0,0.12807999551296234,1.4000000000000001,0.986,282.0,100.0,6,1000.0
2012,1,2,22,0,0,0,0,0,0,0,7,6,147.79,0,0.12807999551296234,1.4000000000000001,0.98,283.8,100.0,6,1000.0
2012,1,2,22,30,0,0,0,0,0,0,7,6,153.20000000000002,0,0.12807999551296234,1.4000000000000001,0.987,283.8,100.0,6,1000.0
2012,1,2,23,0,0,0,0,0,0,0,7,6,158.11,0,0.12807999551296234,1.4000000000000001,0.995,282.3,100.0,6,1000.0
2012,1,2,23,30,0,0,0,0,0,0,7,6,162.07,0,0.12807999551296234,1.2000000000000002,1.014,282.3,100.0,6,1000.0
2012,1,3,0,0,0,0,0,0,0,0,7,6,164.33,0,0.12807999551296234,1.2000000000000002,1.036,279.3,100.0,6,1000.0
2012,1,3,0,30,0,0,0,0,0,0,7,6,164.13,0,0.12807999551296234,1.1,1.048,279.3,100.0,6,1000.0
2012,1,3,1,0,0,0,0,0,0,0,7,6,161.55,0,0.12807999551296234,1.1,1.06,269.1,100.0,6,1000.0
